2026-05-04 19:46:24 | DatabaseService | INFO | Converted DATABASE_URL: postgresql+asyncpg://user:password@127.0.0.1:5433/liveos to use asyncpg driver
2026-05-04 19:46:24 | DatabaseService | INFO | Async database engine created successfully
2026-05-04 19:46:24 | DatabaseService | INFO | Async session maker created successfully
2026-05-04 19:46:24 | DatabaseService | INFO | Declarative base for ORM models created successfully
2026-05-04 19:46:37 | DatabaseService | INFO | Creating new database session
2026-05-04 19:46:37 | DatabaseService | INFO | Closing database session
2026-05-04 19:46:37 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:34 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:34 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:34 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:34 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:35 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:35 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:35 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:35 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:37 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:37 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:38 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:42 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:42 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:42 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:43 | DatabaseService | INFO | Closing database session
2026-05-04 19:47:43 | DatabaseService | INFO | Creating new database session
2026-05-04 19:47:43 | DatabaseService | INFO | Creating new database session
2026-05-04 19:48:16 | DatabaseService | INFO | Creating new database session
2026-05-04 19:48:16 | DatabaseService | INFO | Creating new database session
2026-05-04 19:48:16 | DatabaseService | INFO | Closing database session
2026-05-04 19:48:16 | DatabaseService | INFO | Closing database session
2026-05-04 19:48:16 | DatabaseService | INFO | Closing database session
2026-05-04 19:48:17 | DatabaseService | INFO | Closing database session
2026-05-04 19:48:21 | DatabaseService | INFO | Creating new database session
2026-05-04 19:48:21 | DatabaseService | INFO | Closing database session
2026-05-04 19:48:21 | DatabaseService | INFO | Creating new database session
2026-05-04 19:48:21 | DatabaseService | INFO | Closing database session
2026-05-04 19:48:21 | DatabaseService | INFO | Creating new database session
2026-05-04 19:48:21 | DatabaseService | INFO | Creating new database session
2026-05-04 19:49:06 | DatabaseService | INFO | Creating new database session
2026-05-04 19:49:06 | DatabaseService | INFO | Creating new database session
2026-05-04 19:49:06 | DatabaseService | INFO | Creating new database session
2026-05-04 19:49:07 | DatabaseService | INFO | Closing database session
2026-05-04 19:49:07 | DatabaseService | INFO | Closing database session
2026-05-04 19:49:07 | DatabaseService | INFO | Closing database session
2026-05-04 19:49:07 | DatabaseService | INFO | Closing database session
2026-05-04 19:49:08 | DatabaseService | INFO | Closing database session
2026-05-04 19:49:12 | DatabaseService | INFO | Creating new database session
2026-05-04 19:49:12 | DatabaseService | INFO | Closing database session
2026-05-04 19:49:12 | DatabaseService | INFO | Creating new database session
2026-05-04 19:49:12 | DatabaseService | INFO | Closing database session
2026-05-04 19:49:12 | DatabaseService | INFO | Creating new database session
2026-05-04 19:50:17 | DatabaseService | INFO | Creating new database session
2026-05-04 19:50:17 | DatabaseService | INFO | Creating new database session
2026-05-04 19:50:17 | DatabaseService | INFO | Creating new database session
2026-05-04 19:50:17 | DatabaseService | INFO | Creating new database session
2026-05-04 19:50:17 | DatabaseService | INFO | Creating new database session
